ID,Upvotes
129726,57
279524,1982
346780,35
251321,4155
217282,17
292649,70
413249,360
103332,29
384825,118
28563,5
65922,8
434706,46
132092,13
455831,29
409268,237
265815,510
5536,24
455449,2
213508,26
65071,371
297186,12
139268,14
179992,16
263542,24
457784,104
142160,39
249855,37
443044,5
98304,227
54614,164
364978,72
386187,62
373352,3103
62888,10
157996,22
217438,279
39486,17
163738,45
437167,39
119396,73
209799,9
331780,5
315328,27
395424,111
132832,30
387655,39
353327,195
13817,4
359317,96
43965,251
73951,43
253816,33
23709,256
326390,17
364523,9
128007,74
23648,59
17835,12
25772,8
342430,23
425489,7
108965,10
29512,100
188902,18
410314,175
38769,8
146821,29
207706,14
257036,18
365125,90
342251,4
403270,76
271198,20
210408,13
354993,926
128507,18
385226,293
220968,5
39953,95
26417,6
271658,54
393100,34
231130,21
208677,34
410602,20
281182,84
131891,4
131998,9
117025,32
449423,295
284706,49
416700,20
77441,96
10139,18
175513,2
188517,32
88514,2
252277,1540
81289,13
167412,34
42378,390
310902,19
264370,50
19114,366
3530,39
152046,162
312707,4
164435,25
294689,34
139773,45
91171,453
151298,168
237726,45
127451,18
171301,1385
81893,19
198567,19
458020,50
69857,38
1723,79
453824,10
350887,131
22105,34
159298,40
413525,7
373816,9
383926,12
377655,129
361960,6
218700,45
34134,32
101502,28
341486,32
379357,43
304383,80
469782,49
444211,21
162416,3
295548,14
159672,44
395981,53
7734,47
53748,165
373572,35
364533,18
64720,10
74740,13
52042,645
142104,586
362596,41
352574,37
339240,8
234322,11
74455,89
446676,122
282735,174
409435,566
269643,60
259821,25
265356,56
392088,155
367763,9
328101,1051
205707,48
124992,17
80388,1607
157907,7
141864,389
343899,4
420853,489
347751,12
458998,19
303282,20
25428,916
210519,44
72888,51
158913,15
163942,706
265189,17
35650,35
391355,640
224846,39
239735,380
130599,99
411531,12
131832,495
167769,163
378295,1
113044,10
175121,44
448878,5
343048,28
423957,156
42704,215
428741,20
340081,15
394095,23
261723,143
347634,10
261081,8
465598,256
195558,29
113776,69
168060,9
338143,238
149072,9
201203,89
211837,143
342244,6
249545,40
81848,20
194552,11
242664,8
117697,36
49239,1804
323794,30
234269,4
356291,1380
302883,220
290820,16
326535,35
398430,12
327314,14
136137,242
391621,62
153823,52
261124,363
118414,837
67181,13
130754,10
87970,36
296153,141
99137,7
324663,11
327282,59
37655,164
443773,13
346262,10
348317,12
175971,17
64611,21
241014,59
13348,22
107560,13
85082,993
177167,31
89205,65
85735,10
195540,32
462267,9
168933,77
355576,25
80613,18
355771,46
360549,559
380120,27
109933,150
340985,11
327535,69
108175,313
458011,98
451335,29
234814,167
267220,14
396699,171
373760,2
322674,532
219291,13
264987,47
283468,4814
319120,21
159355,85
1150,25
222745,64
213027,7
427358,9
432648,2
425053,9
114729,35
415293,1686
8759,6
433613,10
259814,45
137534,13
299136,6
208673,17
169921,516
287627,1461
314694,30
62358,76
93766,72
207781,35
261911,653
353049,9
397935,11
328851,295
176488,150
452224,8
102507,183
301708,25
456448,3319
311371,3
255146,180
217431,133
43425,694
362583,15
162951,24
43197,13
128154,98
75346,12
216743,41
14692,56
107303,35
297476,39
234965,61
204305,26
270574,27
247110,16
400515,30
49755,4
16424,6
420749,32
369012,15
250700,58
241867,85
441564,10
112988,195
344061,14
135064,31
340820,36140
467089,1037
197406,10
210959,106
161772,9
400743,13
333197,66
58033,87
268399,27950
242662,46
160610,61
32553,527
458826,1003
226436,169
266039,24
245130,449
99878,4
301258,20
260135,29
88012,143
232623,218
418000,114
169058,12
82275,298
240796,4
341198,93
283864,18
351736,645
381914,4
325358,223
108993,3030
306679,160
423752,40
158338,374
157699,55
205702,361
219660,9
311108,26
6633,8
199254,81
84005,69
385792,16814
36674,16
191677,30
97026,24
88644,179
339762,5
88790,31
407242,35
252108,315
13559,9
2943,19
236608,19
159300,32
49892,7
398796,728
38503,11
326016,1839
217345,15
429705,379
156280,13
139957,107
112960,45
70871,24
340244,39
201994,411
301980,26
300728,14
414195,3
327221,2
340519,5
406789,4
134144,43
446989,94
167340,3
245906,166
150743,132
15297,58
431144,29
419528,23
143999,32
243219,16
469375,528
166490,513
433826,13
342776,231
273627,52
166014,385
365424,13
279646,330
333176,275
129694,18
406601,997
344059,167
22123,270
337470,179
43105,36
365685,47
139193,1781
196167,19
193516,106
345666,84
409327,7
223643,6
127416,33
310440,110
29659,9
416310,86
294159,141
197867,25
438208,250
49765,211
145835,38
28564,70
426680,8
383393,16
93331,264
363805,13
295835,110
329407,46
192711,13
280800,9
415105,71
48187,27
325842,29
279961,3
415483,12675
44224,161
93530,39
371020,94
178088,7
456909,23
460674,15
158654,8
279291,11
297746,61
77439,29
162281,27
311534,63
303173,110
243411,89
348724,23
416966,375
12337,12
226497,0
208260,86
219617,3514
461984,524
214591,26
461970,44
278944,50
347404,31
19378,30
237527,30
377257,11
343621,91
212758,7
442302,7
187230,422
305127,1350
7055,68
467666,59
121292,13
14926,34
197892,33
89539,6
222781,28
433132,19
6439,21
202779,8
263214,242
461509,71
409885,592
126895,20
227328,42
382114,369
165374,385
99598,3187
86325,25
18202,107
455992,17
191026,11
253417,17
462791,1318
41599,24
358278,53
188689,30
150794,10
437594,43
213319,4
68991,73
290684,6
377346,1044
2989,19
452051,10
303007,9
158178,43
159262,50
220319,98
133933,259
189351,52
444986,5
203316,9
435089,54
441624,36
200617,17
103108,43
419076,4133
5409,33
336199,64
175718,5
13136,48
400940,35
297747,6
463173,21
450797,300
24244,21
235299,187
10565,8
235325,336
287832,16
303200,20
350908,26
65407,236
252153,112
396735,46
78479,3
330587,22
32534,658
139194,90
217864,30
25290,48
123787,15
389081,9
149060,27
337697,36
324550,63
205744,70
458214,6655
337727,153
132278,17
115499,22
242737,1720
272112,82
436171,1
170771,398
397584,3
296494,19
313027,17
68368,53
126610,2299
96818,534
444115,7
435049,826
374628,18
121248,151
427778,11
264843,168
129797,32
442729,21
357690,286
191312,45
263290,11
196765,203
327134,3254
29148,11
419311,31
23404,62
294437,57
94629,944
401426,17
187470,39
207613,88
30595,34
77835,26
216358,10
99619,39
200508,29
185158,38
298379,87
303149,50
432550,153
323007,277
84822,1
188858,6
377359,14
291205,6
234528,47
226821,142
334366,539
456557,38
205027,24
14475,8
17493,9
252718,2322
153215,29
433124,567
328346,97
185275,673
240400,195
162446,480
370210,11
15123,45
227012,6
72529,130
78662,116
62244,37
347612,9
107329,30
9225,15
260088,36
190952,25
354394,68
23803,56
236946,86
401420,21
365682,30
262281,9
266844,348
183279,18
217186,452
156404,56
354190,20
41081,24
48911,34
88117,16
241800,6
442591,80
332585,16
41895,6
254154,0
261334,5
451340,22
179435,15
17976,16
453040,43
118138,72
114301,33
29746,90
322356,1621
425914,76
17099,11
218823,25
71385,128
68494,92
90309,55
22027,15
241191,39
465115,480
409691,10
236042,7
83179,15
222803,66
369692,2691
18697,7
424758,830
127392,146
120647,11
272233,16
49842,51
231772,18
401108,26
43964,27
170145,192
40653,19
57042,1
469700,80
442768,1479
47521,27
339061,9
120863,480
120986,19
123043,23
202854,24
362097,6
154972,784
440583,46
286834,52
435914,37
465915,13
56938,24
257207,54
318062,11
284181,16
467733,40
239955,12
66345,6
328512,11
409232,25
190774,11
205204,11
105526,999
128457,6
459161,13
296533,23
372099,45
249319,0
289191,3681
171138,34
426635,8
470726,7
266685,40
96283,2
82902,38
1622,15
434425,21
447594,42
293606,17
73888,6
110174,155
123969,16
255628,19
92358,571
433441,7
27605,56
401993,8
165077,16
385209,14
187935,777
383231,33
249144,378
416138,65
402685,403
461079,147
385749,231
305630,172
143222,6
154068,48
322445,17
291167,36
398028,69
82925,49
293379,6
36765,6
295051,22
396778,10
78478,7
441998,14
363480,36
398260,1408
282393,21
371171,946
230577,64
123614,30
245117,17
288204,50
120911,16
321649,57
122909,117
198138,261
381236,1040
246291,22
422776,5
161130,34
308867,32
431077,13
377226,12
151056,14
130492,52
33898,8
408373,102
117502,862
92666,23
132019,54
278404,8
280979,132
93006,163
267545,6
262256,32
370716,20
105149,581
49868,5
224466,23
139369,29
243868,4767
96763,18
129189,8
345167,40
57940,56
106839,40
12964,3
216689,63
201383,12
104199,93
426839,39
153055,7
199359,20
30787,1
189272,240
403300,720
206903,81620
384410,108
236502,349
52872,20
332420,7
275427,1196
45200,1856
432065,1561
145105,75
451630,13
446351,24
311710,4
92992,5
160188,9
163560,11
339388,549
87716,75
83592,5
224371,11
445897,31
391888,130
190902,12
371293,7
116822,588
369981,10
124554,2
386930,4
320290,113
236052,37
452355,76
196628,15
224198,4
71809,157
264790,30
404594,35
241898,24
288040,222
251455,188
406728,8
287026,130
373940,32
236058,21
35271,102
313914,123
368040,25
183440,41
391175,147
404236,470
191823,182
19685,44
316874,48
51255,70
161769,7
374815,184
37138,79
377299,198
125593,44
132777,14
240658,12
214835,575
217585,241
293688,110
223955,41
103686,21
23061,20
395320,104
339985,167
247323,24
262734,23
339619,19
229811,6
98970,129
430115,11
53954,1
165530,23
276180,109
118714,12
360189,10
49630,6
103232,92
225875,3
74991,37
68761,551
19303,403
13267,31
437871,19
13608,17
44862,40
130308,56
272543,158
194741,7
377767,3
413330,13
380824,89
168370,1702
208344,335
24674,183
455513,16
67781,9
412089,33
316289,63
193530,19
128520,24
132885,8
4874,26
343089,4
24686,32
470839,102
422125,13
386869,16
330027,16
435390,10
63459,79
119268,238
75167,71
363171,38
1922,19
194318,16
378701,36
210058,6
360075,66
316407,30
165380,38
289628,276
116281,3
470713,126
247194,46
397188,83
272575,10
336492,8
1667,12
183215,101
136653,16
258739,199
101162,317
239265,33
434193,7
351035,10
103256,12
232387,1
40780,56
202932,412
167906,64
166962,52
340627,47
313128,30
210193,7
376423,1235
43273,18
11812,548
271612,81
106863,15
236644,59
53145,48
229664,42
74074,16
213584,64
456806,51
347699,19
324641,613
95074,78
260414,10
348715,9
408586,7
266117,3
403142,56
457,25
6929,22
162187,16
282781,4
379402,29
109524,41
123673,19
58651,56
415806,9
334947,26
67387,72
340552,56
351102,28
314981,4
285558,10
378938,21
400151,157
425451,13
228872,135
266915,7
441676,4
202463,300
291834,22
25632,37
451155,21
254241,432
40165,21
440666,36
101458,37
64992,58
172863,3
174609,97
242220,28
248239,74
45995,27
161441,28
56424,189
233150,716
132558,5
464721,4
219777,184
95568,48
138363,48
216195,19
468875,120
261969,1538
275872,96
143788,43
136583,256
9546,114
37964,24
256793,48
38243,23
463586,20
228606,49
195706,8
270390,23
328524,21
336684,6
378161,11781
112141,25
148667,57
303512,31
132192,591
274503,33
51058,70
373897,12
47865,147
296903,2
240877,20
147314,18
189573,32
381341,37
321022,9
85239,56
12359,129
53554,36
196356,33
6293,17
8905,16
163328,40
381633,128
46037,9
359362,18
206692,44
201942,60
227307,69
454365,552
344096,1
180586,12
353643,8
279264,664
303252,13
78392,7
12284,49
6252,15
9333,27
26734,19
405121,9
45037,4
246521,11
456555,5
57226,205
249860,25
193360,3
363294,460
89559,50
182949,7
274089,21
425285,17
316091,32
212830,27
89138,12
94014,449
403553,31
221118,55
78873,5
452670,22
27961,24
91207,218
41010,33
122550,16
445303,37
196252,7
405271,15
427189,100
268805,29
398393,187
353918,136
326821,406
212725,51
387265,16
315558,10
295253,32
29519,18
55526,54
364441,47
371731,13
138411,74
204327,9
412124,10
158268,30
468438,41
330018,13
93871,5
451201,1793
28996,1
338579,113
275554,194
425453,9
124354,5
376074,16
107639,47
411593,6
429130,656
49645,11
102475,20
180342,32
30284,11
388498,119
433215,21
165899,54
246239,61
86265,546
182977,1298
35021,105
278862,107
299783,335
309460,15
69438,19
168915,15
347457,4903
257992,914
370867,36
13088,5
221553,6
228571,200
323916,7
389669,74
31283,12
174772,291
211604,34
358111,195
23524,24
149672,0
144170,14
277535,70
410248,2
458899,12
317023,19
199776,39
108055,24
462009,13
87329,20
376489,4
284749,47
186826,64
176884,11
406542,22
471392,11
373727,176
139492,199
1679,181
219554,22
247942,9
250604,748
230160,5
271560,21
207780,2
422801,19
357295,4
147921,6
130893,54
123398,15
89194,41
382776,288
393016,274
351916,17
108640,4
39388,35
430428,10
77138,15
456020,15
127831,25
227396,54
412196,2
105376,11
75620,23
164836,8
92463,80
280773,56
328467,235
193428,206
86708,16
90293,139
247057,322
110827,11
132330,12
453928,1499
350986,12
422185,17
469376,48
32686,9
329745,68
144990,51
257919,78
358364,15
170211,141
212039,81
38135,215
32101,10
319757,18
251709,14
320583,73
271047,667
67627,7
331525,106
159774,62
172648,61
195270,31
289514,47
205367,68
66940,4
85694,5
451408,28
160044,234
435885,1877
106575,16
297157,24
433282,149
377573,23
108778,21
387663,18
32142,14
410658,9
381345,67
349672,86
339792,246
156543,29
286654,121
277591,14
147284,49
75236,66
256068,369
82413,27
367940,656
162099,304
342488,21
43496,47
453812,758
101504,1575
357059,242
289098,5
114624,441
463917,1241
134237,15
199425,69
143651,193
375099,57
183244,3
406948,313
119210,31
28756,28
245854,11
351826,6
211903,7
186182,71
376740,319
452067,24
335685,6
129677,18
274596,932
78241,12
17302,12
38108,61
69109,217
258076,12
146898,101
175222,30
469515,1217
289693,3282
253300,22
153601,248
107226,17
114338,11
316138,93
161805,97
3618,53
2274,14
305925,16
333368,5
61688,26
18333,49
248549,16
85043,10
44420,307
47072,16
311427,6
380708,56
49221,257
76,360
128598,5
56980,44
467578,15
100501,63
218116,37
434932,27
352052,29
325733,24
320918,19
220383,468
165819,31
198869,85
36760,24
467721,78
328335,7
387962,18
306746,14
253788,47
186911,30
174438,118
360130,5
298806,4324
224968,20
104669,2
76686,57
346997,11
135239,8
202773,96
397461,37
466202,872
464427,5
468611,7
459261,11
75333,21
167065,649
345880,3314
300492,104
228064,460
447193,108
44094,190
111312,18
130695,18
116094,434
229359,18
37744,134
37157,91
101437,31
139507,137
44209,77
87154,16
101232,38
41880,445
237394,12
66028,4
424599,124
355979,23
69448,7
516,35
260126,20
126336,192
404230,32
143572,539
134559,41
70099,1597
388606,2
101360,18
275902,42
241026,15
22721,564
67082,649
423044,15
161300,145
189821,9
14499,51
34024,73
330263,27
347386,20
269512,31
310389,3
198579,681
34579,113
161449,2
167652,25
421944,6
149140,33
118857,75
148679,12
442453,12
443916,43
360534,41
297307,19
188736,38
144055,12
168191,47
390024,6
87027,15
347025,7
49437,7
382144,90
430202,21
203946,47
61846,540
142234,39
426806,1724
134049,74
410273,24
89117,72
393638,9
379661,96
214388,12
381770,201
126425,7
275598,17
206652,29
324250,9
324439,32
162435,4
53399,51
466576,13
384122,153
282850,170
437564,769
457626,46
29340,15
251957,20
65345,49
171818,12
109544,154
327758,65
208655,1914
18718,11
415867,22
295881,83
345511,7
386105,128
119429,18
274322,13
356478,3
414753,21
362879,156
347200,5
335710,21
423310,117
192992,85
334709,188
441832,259
20274,92
313017,14
195957,9106
421359,1005
153390,2635
165966,64
350299,40
188341,29
241555,147
259189,121
399775,174
57364,7
337177,49
130702,66
107294,206
156113,50
129246,17
469207,82
148388,24
253090,49
390396,22
224185,21
165086,40
357595,20
407155,41
155691,15
10172,13
257089,9
107819,35
440922,5728
457536,100
142329,14
120637,23
377044,12
127494,86
271189,60
146476,63
356314,27
466748,1407
389050,79
406219,138
280628,10
23961,12
408308,12
148937,140
383139,28
353479,852
383492,21
140855,12
363639,67
88832,398
77571,3
460519,87
88998,5
262621,113
12398,5
177021,7
17108,22
129664,2
251518,17
161317,3
424149,35
17570,16
400732,10
371454,21
87800,18
163784,52
329819,1414
410114,164
344451,30
3219,6
356419,8
7258,11
19738,94
109661,7
29629,1
192886,5
82005,26
206236,105
433054,69
366613,830
374093,112
326971,37
309073,1
171480,57
28690,40
215409,538
218817,606
316623,33
450411,48
57302,0
93995,18
54281,12
332733,10
28543,62
165831,53
455174,17
408778,31
256667,9
305962,8
439610,26
314150,20
429132,33
77205,121
173688,101
170843,28
64891,113
141774,29
33202,136
252338,20
427612,17
155326,18
124926,89
452944,81
151301,44
287245,8
234245,34
44413,13
153335,14
267988,55
294291,5
358134,2
429454,71
326690,70
389645,6
153621,17
3456,240
35479,19
419006,15
303229,33
97119,98
415793,75
201222,4
21903,11
26023,18
457344,606
409590,76
170760,34
57874,16
403641,10
350087,10
348546,193
399827,263
139540,39
297889,138
51329,1002
316730,76
188251,85
86401,7
195856,33
219940,14
347329,27
383590,15
256735,27
446130,46
90444,5
266178,628
310686,40
247854,20
225434,82
153608,22
345697,31
277471,21
456797,76
16749,37
37045,210
142046,39
407661,43
457568,158
17866,69
69778,97
344487,111
216712,33
239918,10
80734,38
81702,24
50113,2
94876,275
349966,100
206344,57
281741,206
299520,57
459972,107
367663,30
57116,19
390837,3
398627,335
104820,31
382964,88
366771,32
12768,11
298679,283
390147,92
174979,17
149611,66
1672,54
12479,23
184671,9
71997,13
430489,354
207417,24
353772,211
96128,21
94237,77
67158,411
114666,40
460634,190
302584,358
74181,5
244506,461
341000,3
139779,155
469891,10
183029,19
124688,162
50971,19
295585,1074
285714,0
34720,4
169099,16
288573,20
334982,978
11038,260
341876,204
217673,180
454591,309
232465,225
258386,32
6226,0
226277,9
308224,37
451077,8
290302,91
291295,102
437354,45
166064,46
218286,250
5556,1305
267353,99
346298,55
386596,32
332352,153
343397,4
328794,446
248937,174
163517,121
79554,119
346599,19
357973,11
79633,251
257093,49
461270,330
360135,42
435881,195
350804,42
11155,114
126467,6
267176,16
450611,118
422919,131
7726,497
57429,96
418341,7
297785,193
20295,413
397420,6
8995,1117
42920,56
368395,13
110034,7
54352,8
317723,11
268692,14
255779,83
97938,33
450227,125
151320,3611
133609,9
233767,8
403150,424
355104,47
387830,332
246551,176
72968,52
379033,17
232491,326
43120,85
188110,59
278428,13
207895,22
351342,170
185518,34
244639,16
262030,135
218121,66
173851,84
167954,6126
242206,9
197053,23
60750,24
76157,6
38962,1284
409486,13
389489,10
135093,17
315592,2508
100327,203
141853,716
420308,280
326223,128
137522,14
411451,23
386427,26
386258,416
285324,96
15849,34
281755,39
128695,226
111332,21
367854,37
48740,65
468932,65
134765,511
321823,11
98142,3
261807,60
274062,24
139582,15
145442,4
175549,26
15859,12
10042,89
171021,10
316759,5
446993,6
278499,79
293254,68
82668,4
8554,10
357168,119
349460,6
297843,195
304831,21
124389,16
461634,83
269414,34
185021,49
385163,1
207927,46
101004,18
98592,683
228132,16
167862,306
293165,343
190376,165
83855,84
399304,33
398709,29
50704,110
108845,5
97464,4
143687,176
92045,263
427673,289
3322,125
236382,50
411623,8
389382,40
289290,488
329963,56
403598,6
332307,37
375553,48
229106,3
109790,256
206785,32
388831,35
203075,254
432843,8
278449,61
265613,45
461246,140
73868,3
123753,47
362929,19
354588,5
203653,1060
266270,33
165960,43
150917,15
109246,36
62936,36
243826,27
84567,67
14198,112
105811,8
66771,3
219085,108
380676,9
168555,64
153257,1219
19055,12
51531,18
63519,13
242881,13
338993,26
237623,38
385991,131
470548,216
190879,20
95075,35
18093,8
243466,322
35889,3
462809,14
391642,7
196538,17
391837,13
291867,26
197670,114
393651,42
466262,4416
163101,80
178630,85
263113,5
169519,8
44796,147
83042,6
81703,10
420018,9
15822,76
166871,1154
240641,12
161453,10
460828,51
238669,161
420836,222
59856,45
461172,187
275066,279
287608,10
138415,8
178606,37
136467,45
431822,11
293406,21
457774,1595
4152,30
37234,38
72818,20
227245,26
273727,73
253726,6
447348,64
44764,595
343088,16
220695,59
205979,34
1464,1413
241685,11
16300,69
413918,449
445758,58
471243,11
125598,8
178692,194
466092,61
119137,13
127522,33
84808,10
378468,17
460961,89
447966,7
438377,1184
254745,22
113252,13
215914,18
169710,39
345870,27
18882,7
331746,4
237080,368
367190,169
234150,17
374810,14
390932,16
268948,12
73824,5
351032,19
375332,88
199237,8
336302,12
424928,24
440459,120
214766,25
271966,46
277911,250
215354,10
144176,349
304039,104
10458,254
232495,12
222639,5
14887,162
67906,21
120572,4
107594,21
417961,1
378731,13
324215,151
364598,12
279428,30
157579,47
20932,509
199195,6
283776,8
403381,27
434415,127
393701,104
133242,10
77150,89
23851,526
40985,288
51276,14
165567,18
194659,2546
374288,11
79819,84
366711,5
145603,29
436316,73
373303,18
431830,14815
138437,17
233576,19
265183,4
178691,27
12641,16
372264,6
281668,10
33818,29
337769,32
29624,48
216707,11
184673,1
447287,12
85234,124
79208,7
301254,99
105967,25
110172,46
227058,32
346527,16
44951,14
143591,21
111055,10
79371,90
283630,158
439289,56
193691,36
244282,89
330426,4
321184,9488
382475,6
220435,37
156480,563
217907,29
452931,10
311240,56
11996,37
250485,450
439233,976
376106,2154
294497,94
226808,3175
151040,69
89786,5
183837,21
331756,55
157713,17
90605,7423
187258,48
253518,1094
304097,219
180377,61
214197,43
47816,270
387264,30
373234,22
143480,11
200384,10
249222,353
104795,248
147269,1995
270243,27
54027,49
67534,27
174191,7
108095,7
246405,100
398073,12
175653,5
261427,93
305796,50
5403,42
345841,4
460047,69
100989,7
112624,1873
116325,3
157727,9
80708,16
366795,185
387315,259
199139,112
441480,522
97654,8
105816,12
270182,105
97203,236
407297,45
309032,64
21098,13
91331,29
400448,598
460219,8
47343,286
410811,146
151958,272
300236,653
89102,327
287808,15
196977,44
419395,63
198169,210
458880,7
2230,2019
126847,168
106935,72
40095,35
152713,22
213085,310
276477,4087
405745,79
442807,14
471368,12
449589,78
383145,68
5904,39
127360,696
9318,59
26272,30
10538,22
217698,71
115632,11
438814,4783
252014,29
461119,22
171161,7
351700,12
155124,27
421427,83
446576,3
428431,82
385996,38
428462,8
273684,264
34567,7183
148125,9
112333,69
297669,1318
301085,18
226946,294
144735,7
309365,34
221449,328
100791,15
430172,76
368037,53
66152,10
398131,45
25361,68
192556,53
260176,150
218428,61
121314,198
427135,16
187494,72
235956,355
104923,15
167735,42
349334,92
152497,68
135394,17
210115,131
132598,153
237764,158
347942,101
466263,69
26345,4
322678,33
252715,28
382692,39
272463,336
59491,417
55818,12
423712,113
415845,65
176452,17
31547,4
253354,1025
411953,47
112334,5
420392,4
409303,7
298495,91
18421,203
109189,24
89849,3
217124,68
410146,18
299713,2
73945,525
221886,418
255124,35
123088,20
260585,234
465015,2264
443836,6
448106,5719
86554,122
278016,16
117372,12
310593,29
324001,26
101643,8
357476,7
168559,6653
274403,17
129282,714
286530,434
328709,9
426050,10
423830,783
35440,7
414390,11
288774,85
192206,47
399699,41
379638,15
183708,2
234017,98
4575,36
89303,206
369156,45
425411,39
196645,11
92810,2
301330,13
64612,56
368164,32
227049,23
340425,1992
384991,46
355970,23
416843,8
272014,135
206628,9
453494,844
418606,38
443579,73
149721,69
317309,39
41403,27
311425,26
464666,19
155919,19
200985,261
7751,9
147547,2875
390482,19
51142,7
12391,22
303810,24
403658,209
256956,1345
199532,2503
41913,15
47039,20
448239,85
186058,46
96960,19
267480,39
16825,66
101880,14
352628,86
29069,136
263394,6
297598,74
412879,143
338472,1240
168330,29
60010,87
129111,45
411437,78
92424,127
326703,273
185479,34
465685,42
232391,69
425093,160
163308,53
171103,312
282680,33
107997,10
43579,22
200701,28
369582,45
160420,218
200793,40
409755,32
245068,16
313059,6
388600,3676
274900,18
287592,18
75148,4
251405,248
261859,59
326793,202
83702,44
320105,210
317705,32
407670,22
446598,131
310395,32
400803,183
67590,406
199846,41
184702,20
67191,12
240026,49
59253,70
171594,7
5116,145
123463,168
7456,19
299998,262
145728,8
392232,88
366340,50
175253,2
133624,17
11144,18
231671,54
99875,13
177043,22
403881,170
315992,9
41922,5
225610,1409
118071,234
175261,25
371338,70
155237,13
395222,18
26422,89
289509,77
3106,55
357400,48
231630,52
50065,34
324719,101
243700,7
442877,108
73359,9
313285,783
105445,247
155075,1
16996,17
222073,1806
43166,210
214737,12
250477,18
431608,21
412842,137
22998,18
389596,22
220635,10
217215,20
203228,190
370623,6
252876,82
416519,12
188938,110
61282,52
433011,6
203838,1346
184169,7
16491,13
30483,32
346133,49
101439,18
163217,14
381972,32
298350,10
412256,81
282695,124
395072,9
324073,12
452855,150
209153,9
459460,41
35446,343
212608,6
328933,16
361531,86
119274,17
314176,28
297582,0
356251,26
150850,54
223893,77
387185,25
290033,8
37870,62
469331,8699
283107,10
133783,39
198204,39
432531,218
5617,101
323785,44
39805,161
408699,5
101979,12
446972,442
465390,16
86870,65
25038,12
225937,12
70789,15
119637,10
43451,176
326058,23
343909,147
442232,36
429472,77
172570,8189
97585,24
83337,14
243608,113
364461,7
321962,13
325619,4
342647,118
171119,72
271793,20
47495,168
46169,38
295746,4
425461,37
200423,1472
165369,10094
207925,38
121698,1284
202902,37
462391,24
174832,19
468951,85
357770,40
421378,30
78882,11
222824,29
294834,6
286797,20
371113,16
127284,29
4072,30
95094,224
182525,395
205622,18
246512,69
357806,19
348369,67
385621,7
253825,571
138928,34
405357,57
229313,50
220777,6
116599,6
295528,140
385884,198
89906,188
451325,3
221292,3
390366,9
179379,39
470409,2386
330298,49
92872,2
344145,27
294748,8
122714,16
233219,8
12455,53
107873,6
52507,22
35897,263
369126,95
304030,38
452609,7
334258,26
358642,6
15559,62
91656,174
325585,110
440336,62
416232,11
105604,254
418036,2019
211082,20
453250,26
396794,2
243974,19
15328,13
159430,23
387122,52
18002,27
226978,0
399922,5
300688,91
196236,90
88257,37
318749,13
158166,5
365530,567
250877,8
61807,19784
234736,43
159310,1488
20376,352
413514,881
353205,278
395091,11
29450,16
150433,3
196354,93
217274,115
337250,9
65036,95
364874,1562
176180,36
170271,385
467611,215
98215,5
255819,19
445031,13
460118,89
439761,45
294152,30
303341,126
338774,27
428516,20
173551,64
391848,18
179243,34
296073,686
377519,50
17986,14
398809,1287
418785,1878
261791,9
36523,833
431748,104
119256,0
38335,314
184609,17
375234,31
394673,10
403995,2
412294,72
37640,29
419645,11
182373,12
235233,20
107442,837
31407,26
171949,9
444843,26
448474,4272
169145,28
428296,8
297444,815
68110,31
142325,227
268116,800
137354,55
217603,10
111784,6
212036,122
102436,29
118733,265
346962,96
321391,6
201505,100
56734,52
234921,342
304999,25
116269,12
343615,17
165821,113
135691,246
325315,39
337728,6
208526,41
387829,43
160626,4
272493,11
427744,35
13958,51
288046,77
459677,31
352998,39
195532,587
443618,110
61084,29
25875,564
24023,12
285335,20
230278,29
218710,5
326647,3
88849,352
250053,69
455240,128
178142,31
130621,491
135797,17
273345,781
390518,68
465975,12
295254,22
6323,20
169157,28
461237,20
430820,229
433404,24
309776,17
441291,17
158344,63
408014,82
161312,57
453089,8
227495,61
8308,21
49195,30
459794,5
179601,42
298885,4
293998,75
332957,9
388423,542
161252,97
48441,29
329657,313
1325,36
107185,321
380751,187
187305,395
186407,578
27454,14
345214,1
158752,185
429771,16
456995,52
398955,0
390383,335
187616,33
180112,7
239554,40
296289,65
54117,43
458033,377
72970,40
91187,10
232795,56
223542,8
193288,5
106449,349
8346,15
355614,12
9083,70
60988,37
392477,21
282373,599
189390,604
147031,0
230300,8
141080,282
264598,9
385426,206
45839,18
88512,8
141778,31
180463,10
260421,12
27617,235
324025,150
87005,21
36787,12
113694,33
241242,115
445992,13
4868,39
150804,1
309525,14
447424,19
230021,20
413535,32
145578,16
277562,54
395832,4
398027,9
269755,36
325649,185
278909,92
153442,66
466093,134
450439,238
139978,8
328400,24
386802,5
281908,7
372958,116
308476,35
406384,857
290216,4447
120098,32547
107946,17
24963,11
171002,122
348936,395
438653,14
238807,12
20656,91
20367,11
197330,41
415186,235
416583,18
216159,330
305453,382
387817,50
320071,152
465427,12
343826,17
428822,11
420553,23
19450,97
203475,106
299492,15
83483,7
198338,15
186228,116
333699,52
36563,68
62885,31
78777,7
120440,25
245557,10
188901,15
292917,82
126445,40
273750,10
376273,22
418572,29
4713,64
142373,20
227625,486
257612,687
168939,84
253649,22
220169,57
337890,392
12347,31
199930,134
311243,11
306162,20
197957,13
89776,89
466938,6
252638,614
421241,89
330277,153
446703,13
141482,522
409459,223
145986,7
40663,26
45982,295
